headline,is_sarcastic
  Barf Bag Alert: 'Storm Of The Century' Leads To Some Really Scary Landings,0
  Wildlife Markets Are Ticking Time Bombs For Epidemics Like Coronavirus,0
  Women Who Farm Are Finally Getting Counted,0
"  Botswana Selling Licenses To Kill Elephants At $39,000 A Head",0
  Wolf Who Traveled Thousands Of Miles In Search For Mate Or New Pack Found Dead,0
  Judge Upholds Maryland Ban On Pet Stores Selling Cats And Dogs,0
  The Myth Of Sustainable Fashion,0
  Trump Finalizes Industry Friendly Plans For Gutted Utah Monuments,0
  Harrison Ford Shames The United States,0
  Democratic National Committee Launches New Climate Council After Debate Criticism,0
  Thousands Of People Are Growing 'Climate Victory Gardens' To Save The Planet,0
  Coyote And Badger Pals Caught On Camera Are Like A Disney Movie In The Making,0
  6 Times Trump Ramped Up His Assault On The Environment Since 2020's Start,0
  Baboon And Lion Cub's 'Lion King' Moment Is Probably Not Good News For The Cub,0
  Democrats’ Fracking War Heats Up As 2020 Voting Begins,0
  The EPA Keeps Approving Dangerous Chemicals,0
  Greta Thunberg Nominated For Nobel Peace Prize,0
  Newly Released Emails Show Fallout From Trump's False Claims About Hurricane Dorian,0
"  Incredibly Detailed Image Of The Sun's Surface Is Here, And Frankly It Looks Delicious",0
"  We Know Factory Farming Is Terrible, But What About Farmed Fish?",0
  Fiona The Hippo's Vomit Predicts Super Bowl Win For Kansas City Chiefs,0
  Trump Administration Shoots Down Migratory Bird Protections,0
  Greta Thunberg Wax Figure Unveiled At German Museum,0
  The Quiet Start Of Brazil’s War On The Amazon,0
  Terrifying Video Shows Australian Wildfire Roar Through Forest In Less Than A Minute,0
  Joe Biden Said No Scientist Supports Bernie Sanders’ Climate Plan. Dozens Just Did.,0
  This Country Shows Why Fixing The Plastic Crisis Is So Darn Complicated,0
  Winter Wonderland Is A Spring Nightmare For New Hampshire Woman,0
"  Louise Linton, Wife Of Steven Mnuchin, Voices Support For Greta Thunberg",0
  Mother Dog Found Dragging Her Puppies In A Crate On The Side Of The Road,0
  'This Is Huge': Locust Swarms In Africa Are Worst In Decades,0
  'From Heartbreak Comes Hope': Koala Rescuers Share Moving Recovery Stories,0
  Greta Thunberg Rips Mnuchin For Saying She Needs An Econ Degree Before He'll Listen,0
  President Donald Trump To Roll Back Clean Water Protections,0
"  2 Years Later, Has The World’s Strictest Plastic Bag Ban Worked?",0
  New Trump Rule Rolls Back Decades Of Clean Water Protections,0
"  Air Tanker Battling Wildfires Crashes In Australia, Killing 3 U.S. Firefighters",0
European Cities See Life Without Crowds Of Tourists — And Want To Keep It That Way,0
  Experts Predict What Disney Parks Will Be Like Amid Coronavirus,0
  Should You Travel To A Reopened State?,0
  What You Should Know About Flying Right Now,0
  Airlines Are Setting Their Own Rules And Packing Flights,0
  These Are The Best And Worst Cities For A Staycation,0
"  If You Have To Take A Road Trip, Here’s The Safe Way To Do It",0
"  Here Are The Best Sunscreens Of 2020, According To Consumer Reports",0
  Why This Amazon Travel Wallet Is One Of The Best Impulse Buys Our Shopping Editor Ever Made,0
  Is Away Luggage Really Worth It?,0
  Experts Predict How Coronavirus May Change Hotel Stays,0
  Florida's Gatorland Theme Park Reopens With Wild New Social Distancing Mascot,0
  What To Do About Travel You'd Booked For Later In 2020,0
"  Consumers, Lawmakers Rip Airlines For Withholding Refunds",0
  Experts Predict How Coronavirus Will Change The Way We Travel,0
  Casual Coyote Enjoys One Of The Most Iconic Views In Shuttered Yosemite,0
  36 Eerie Photos Of Empty Places Around The World During Social Distancing,0
  Coronavirus Pandemic Alters Cancellation Policies For U.S. Airlines,0
  Disney's Dapper Dans Unite Online For A Stirring New Take On A Classic Tune,0
  Emirates To Suspend All Passenger Operations Starting March 25,0
  Stranded Cruise Ship Passengers Describe Flight Home As 'Suicide Mission',0
  'Total Pandemonium': Trump’s Abrupt European Travel Ban Sows Chaos,0
  What Does Trump's European Travel Ban Mean Exactly?,0
  Alternatives To Away Luggage That Won't Eat Into Your Travel Budget,0
"  Skier Finds Someone Buried Alive In Snow, Films Dramatic Rescue Scene",0
  The Rudest Things You Can Do At The Airport,0
  Canceling A Trip Due To Coronavirus? Here’s What Travelers Need To Know.,0
  25 Mistakes Tourists Make While Visiting Iceland,0
  Disney World's Cinderella Castle Is Getting A Major Makeover,0
  17 Sweet Travel Destinations For Chocolate Lovers,0
The 20 Funniest Tweets From Women This Week,0
  Anti-Abortion Protesters Secure Right To Flout Michigan's Stay-At-Home Order,0
  Zoomers Boast They Sabotaged Trump Rally Turnout With Fake Reservations,0
"  After Weeks Of Anticipation, Trump Rally Crowd Underwhelms",0
"  Trump Camp Lashes Media, 'Radical Protesters' For Lackluster Rally Turnout",0
  Trump Uses Racist Terms 'Kung Flu' And 'Chinese Virus' To Describe COVID-19,0
  40 Sweet Photos Of Prince William As A Dad,0
  Millions Are Unemployed. Crises Abound. Is It Time To Guarantee Public Service Jobs?,0
  The Economic Devastation Of COVID-19 Is Hitting Women Particularly Hard,0
  6 Women File Lawsuit Against USA Swimming Alleging Decades Of Child Sexual Abuse,0
  'On The Record' Amplifies The Voices And Power Of Black Rape Survivors,0
"  'Violent Men Are To Blame, Not The Virus’: Lockdown Sees Rise In Women Being Killed",0
"  We're Only Allowed Outside Once A Day, But Women Are Still Being Harassed",0
 The 20 Funniest Tweets From Women This Week,0
  Muslim Women Renew Calls For More Inclusive Programs As Mosques Reopen,0
 The 20 Funniest Tweets From Women This Week,0
  It's Time For A Revolution In At-Home Abortion,0
The 20 Funniest Tweets From Women This Week,0
"  In Death, Jane Roe Finally Tells The Truth About Her Life",0
"To Survive This Era, Writers Must Rejoin The Working Class",0
"  In Crisis, Tag 20 Friends: How The Coronavirus Brought Back The Chain Email",0
  What Does Quarantine Life Look Like In Your Home? We Want To Hear From You.,0
  Not Even A Global Pandemic Can Keep Colton Underwood Down,0
  How To ... Support Small Businesses,0
  Quarantine Diaries: Working Through It All,0
  Time's Latest Magazine Covers Celebrate Workers On Coronavirus Front Lines,0
"  In The Time Of Coronavirus, This Is How We Party",0
  Quarantine Diaries: When You’re Dealing With Kids 24/7,0
  Artist Known For Creating Massive And Ephemeral Displays Dies,0
"  How To Survive A Pandemic, According To These Fictional Characters",0
  Renowned Sculptor Who Created Vietnam Women’s Memorial Dies,0
  George M. Johnson's New Memoir Reminds Us That ‘All Boys Aren't Blue’,0
  How To... Stay Socially Distanced,0
  'Parakeet' Is A Funny And Devastating Novel About Trauma,0
  Italian Woman Wins Picasso Painting Worth $1.1 Million In Charity Raffle,0
  Metropolitan Museum Of Art Announces Tentative Reopening Plan,0
  Explore In 3D: How I Created A Unique Quarantine Camping Experience,0
  Street Artist Honors Protesters With Nina Simone's Iconic Quote About Freedom,0
  Artists Get Graphic About How To Deal With The Coronavirus,0
  This Homeless Choir From San Diego Strikes Gold On 'America's Got Talent',0
  Dead Sea Scroll Fragments At D.C.'s Museum Of The Bible Are Fake: Study,0
  How Quarantine Culture Is Blurring Online Dating And Reality TV,0
  How To ... Support Your Community From Home,0
"  Samantha Irby Is Saying ‘Wow, No Thank You’ To Your Tired Coronavirus Hot Takes",0
"  Michael Arceneaux Doesn’t Want To Die Poor, Or At All, During This Pandemic",0
  ‘Master of None’ Co-Creator Alan Yang’s Latest Project Is His Most Personal One Yet,0
  The Way The Lucky Ones Live During A Pandemic,0
  James Bennet Can't Defend The New York Times' Tom Cotton Op-Ed,0
  How To... Maintain Your Sanity While Social Distancing,0
  How The Publishing World Is Staying Afloat During The Pandemic,0
  This Is What It's Like Acting From Home In Isolation,0
  How Indie Theaters Are Reimagining The Moviegoing Experience,0
  How To... Embrace Being Alone,0
  This Photographer Captured The Quiet Beauty Of The World Outside Your Window,0
  Please Stop Writing 'Why I Left New York' Pandemic Essays,0
  Quarantine Diaries: Maintaining Relationships,0
  Quarantine Diaries: When Simple Pleasures Keep You Sane,0
  16 Amazing Photos You Missed This Week,0
2  Richard Nelson On Crafting A Play On Zoom And The Future of New York Theater,0
"  Motherhood Thrust Me Into A New, Often Isolated Life. Then The World Joined Me.",0
  'Little Fires Everywhere' And The Complexities of Surrogate Motherhood,0
  What’s The Deal With All The Underboob On ‘Too Hot To Handle’?,0
  Let’s Just Admit That A Zoom Party Isn’t Really A Party,0
  Quarantine Diaries: When You Need A Feel-Good Story,0
Bed Bath &amp; Beyond Is Laying Off Hundreds Of Workers And Offshoring Their Jobs,0
  Snapchat Quietly Removes Juneteenth Filter That Had Users Smiling To Break Chains,0
"  Bartenders Share What Their Jobs, Lives Look Like In A COVID-19 World",0
"  Mrs. Butterworth's, Cream Of Wheat Vow To Review Packaging To Address Racism",0
  Guest Workers Describe Coronavirus Nightmare On Louisiana Crawfish Farm,0
"  Morgan Stanley Sued For Race Discrimination, As Workplace Reckoning Continues",0
  Retail Sales Rebound In May After Consumer Spending Collapse,0
"  As Coronavirus Bears Down, A Private Equity Deal Haunts A Top Puerto Rican Hospital",0
"  As Summer Season Heats Up, Migrant Workers Confront Compounded Coronavirus Risks",0
  Wall Street Slumps As U.S. Sees Uptick In Coronavirus Cases,0
"  Audrey Gelman Resigns As CEO Of The Wing, Employees Stage Virtual Walkout",0
  Intuit Shows Why D&amp;I Remains Important In Maintaining An Inclusive Culture,0
  The Reckoning Over Workplace Racism Has Begun,0
  U.S. Economy Entered Recession In February: Economists,0
  Alaska’s Rural Fishing Communities Are Now On The Front Lines Of COVID-19,0
  Airlines Are Setting Their Own Rules And Packing Flights,0
"  Attorneys General Say Walmart Isn't Protecting Workers, Customers From Coronavirus",0
  Vegas Is About To Reopen. But When Will The Jobs Come Back?,0
  More Grocery Chains Are Ending Hazard Pay During The Pandemic. Their Workers Are Not Pleased.,0
"  They Were Making Poverty Wages, Plus Tips, Before COVID-19. Now What?",0
  South America's Biggest Airline Files For U.S. Bankruptcy Protection,0
"  A North Carolina Hair Salon Reopened, But Poultry Workers Aren't Welcome",0
"  As Fishermen Flounder, Trump Clears A Path For Factory Farming The Oceans",0
"  Got Vacation Time? You Should Use It, Especially Now.",0
  Hertz Files For Bankruptcy As Car Rentals Decline In The Pandemic,0
"  How Weight Watchers Fired Workers Via Zoom, The New Cruel COVID-19 Layoff Tool",0
  One Way To Protect Workers In A Pandemic: Make It Harder To Fire Them,0
  Facebook Expects Half Of Its Workforce To Be Remote By 2030,0
  Kroger Workers Rip Company For Ending 'Hero Pay' During Pandemic,0
"  As Coronavirus Crushes Small Restaurants, Big Chains See Room To Move In",0
  Self-Checkout Headaches May Be Putting Walmart Workers Too Close To Shoppers,0
  J.C. Penney files for bankruptcy protection,0
  US retail sales plunged 16% in April as virus froze economy,0
  Meatpacking Plants Turn To Trump For Backup Against Lawsuits,0
  Federal Reserve Chair Warns Of Lasting Economic Damage From Pandemic,0
  Coronavirus Outbreak Hits One Of Maruchan's Biggest U.S. Ramen Noodle Factories,0
  Facebook To Pay $52 Million To Content Moderators Suffering From PTSD,0
  Twitter Says It Will Let Employees Work From Home Forever,0
"  Whole Foods Splurged On Expensive Thermal Imaging Cameras, But Employees Question Their Effectiveness",0
  Starbucks Workers Confront The Big Question: Should I Go Back To Work In A Pandemic?,0
  Grocery Workers To Lose Their Pandemic Pay Increases,0
  A Pandemic Loan Program Propped Up This Company With Totally Unrelated Financial Problems,0
  Neiman Marcus Files For Chapter 11 Bankruptcy,0
  Construction Workers At The Smithsonian Are Getting Coronavirus,0
"  Virgin Atlantic To Lay Off Over 3,000 As United Airlines Seeks Voluntary Cuts",0
  The Choice For These Workers: Return To Their Jobs Amid A Pandemic Or Lose Them,0
  J. Crew Files For Bankruptcy Protection As COVID-19 Pushes Retailers To The Brink,0
"  20 Meatpacking Workers Have Died From Coronavirus, Thousands Infected: CDC",0
"  Amazon And Major Retail Workers Strike For Hazard Pay, Better Safety",0
  U.S. House Panel Calls On Amazon's Bezos To Testify On Company Practices,0
  Essential Workers Want Real Hazard Pay. Most Of Them Are Getting Peanuts.,0
  'Incensed' Sheriff Slams 'Dysfunctional' Tyson For 900 COVID-19 Cases In Iowa Hot Spot,0
  U.S. Economy Shrinks 4.8% In Worst Showing Since 2008,0
  Medtronic’s Leadership Amidst Pandemic Proves The Power Of Innovation And Inclusion,0
  Farmers Resort To Euthanizing And Aborting Piglets Under Pandemic Pressure,0
  Fatcat Los Angeles Lakers Returning $4.6 Million In Taxpayer Stimulus Funds,0
"  No, The Stimulus Benefits Aren’t Turning Workers Into Lazy Freeloaders",0
  Lysol Maker Warns People Not To Inject Disinfectants After Trump Comments,0
  Ruth's Chris Steak House Says It Will Pay Back $20 Million Federal Loan,0
  Lululemon Apologizes For Art Director's Post About Racist 'Bat Fried Rice' T-Shirt,0
  Pawning During A Pandemic,0
  Union Federation Warns Against Early Reopening Of Economy: 'Many More Deaths',0
  Publicly Traded Companies Got $300 Million In Small Business Loans: AP Investigation,0
"  Demand For Oil Has Plummeted, But Industry Keeps Building New Infrastructure Anyway",0
  The Coronavirus Is Ripping Through The U.S. Meatpacking Workforce,0
  Facebook Cancels Large Group Events Through June 2021 Due To COVID-19,0
  Land O'Lakes Removing Native American Woman From Packaging After 92 Years,0
  Coronavirus Delivers Record Blow To U.S. Retail Sales In March,0
"  Almost No Grocery Store Workers Have Adequate Paid Sick Leave, New Survey Finds",0
  Customers Scream After Ticketmaster Rewords Refund Policy During Coronavirus Crisis,0
  Grocery Workers Say Inconsiderate Shoppers Are Putting Them In Danger During The Pandemic,0
  This Union's Members Are Risking Their Lives So Americans Can Still Eat,0
  She’s A Furloughed Single Mom Of 3. The Utility Is Shutting Off Her Power Anyway.,0
  Delta Tells Sick Flight Attendants: ‘Do Not Post’ On Social Media Or Notify Fellow Crew,0
  U.S. Economy Unlikely To Recover As Rapidly As It Collapsed,0
  They Asked For Masks. McDonald's Said They Could Have 'Crazy Sock Day.',0
  Elon Musk's Billionaire Brother Told His Workers They Were Family. Until COVID-19 Hit.,0
  Flight Attendants Call For ‘A Halt To All Leisure Travel’ Amid Coronavirus,0
  Workers Don't Know Who To Turn To When Employers Insist On Staying Open During The Pandemic,0
  Leaked Video Suggests Delta Hid Sick Pilots’ Diagnoses From Exposed Flight Crews,0
